loan_percent_income,loan_grade,person_income,person_home_ownership,loan_int_rate,loan_status
0.17,B,108000,MORTGAGE,11.26,1
0.03,B,53616,RENT,12.42,0
0.17,B,120000,MORTGAGE,12.21,0
0.13,A,120000,MORTGAGE,9.63,0
0.03,D,51000,RENT,15.62,1
0.03,C,60000,RENT,13.99,0
0.02,B,120000,MORTGAGE,,0
0.03,D,54000,RENT,14.96,1
0.03,C,62000,RENT,13.85,0
0.17,B,120000,MORTGAGE,11.14,0
0.23,D,108000,MORTGAGE,13.99,1
0.21,F,120000,MORTGAGE,15.76,0
0.19,C,120000,MORTGAGE,11.03,0
0.21,B,120000,MORTGAGE,9.76,0
0.08,C,120000,MORTGAGE,11.66,0
0.03,B,120000,OWN,10.14,0
0.02,B,70000,RENT,11.14,0
0.02,B,82000,RENT,11.89,0
0.52,B,24996,OWN,8.88,0
0.1,A,120155,MORTGAGE,,0
0.12,C,12732,RENT,15.27,1
0.17,D,120456,MORTGAGE,14.96,0
0.2,A,24996,OWN,7.51,0
0.04,D,34480,RENT,15.21,0
0.12,C,120775,OWN,13.11,0
0.06,C,26989,RENT,15.23,0
0.11,B,121000,MORTGAGE,11.99,0
0.11,B,121000,MORTGAGE,,0
0.03,A,121000,MORTGAGE,5.79,0
0.17,B,121000,MORTGAGE,10.75,0
0.13,A,12000,RENT,6.99,0
0.03,B,121000,MORTGAGE,11.83,0
0.1,B,24972,OWN,11.86,0
0.11,C,14000,RENT,,0
0.06,C,121352,MORTGAGE,,0
0.11,B,14088,RENT,8.88,0
0.12,B,121680,MORTGAGE,10.37,0
0.18,A,24960,OWN,7.51,0
0.1,C,14400,RENT,12.99,1
0.13,C,122000,MORTGAGE,13.49,0
0.36,B,24864,OWN,,0
0.11,D,110000,MORTGAGE,15.99,1
0.2,B,24744,OWN,11.89,0
0.05,A,122000,MORTGAGE,6.92,0
0.29,C,122000,MORTGAGE,13.8,0
0.1,A,122000,MORTGAGE,7.29,0
0.41,C,24605,OWN,,0
0.04,C,122000,MORTGAGE,,0
0.19,B,24600,OWN,10.0,0
0.16,C,122000,MORTGAGE,13.23,0
0.1,B,14400,RENT,9.25,0
0.1,B,15600,RENT,11.86,0
0.05,A,122000,MORTGAGE,7.51,0
0.08,C,122000,MORTGAGE,13.57,0
0.08,A,122000,MORTGAGE,8.94,0
0.09,B,15874,RENT,,0
0.09,B,122004,MORTGAGE,10.99,0
0.09,A,16200,RENT,6.91,0
0.09,E,17000,RENT,18.64,1
0.08,C,94102,MORTGAGE,12.99,1
0.08,E,18000,RENT,18.64,1
0.07,C,123000,MORTGAGE,12.68,0
0.06,A,123000,MORTGAGE,7.51,0
0.04,B,123000,MORTGAGE,10.99,0
0.08,C,18000,RENT,12.61,0
0.08,B,18000,RENT,11.36,0
0.08,C,18000,RENT,12.87,0
0.22,D,111917,MORTGAGE,15.31,1
0.02,A,123996,MORTGAGE,5.42,0
0.08,A,123996,OWN,6.54,0
0.13,A,124000,MORTGAGE,6.03,0
0.08,B,18000,RENT,12.18,1
0.08,A,18700,RENT,5.42,0
0.02,B,124000,OWN,,0
0.1,B,124000,MORTGAGE,10.36,0
0.33,A,24000,OWN,7.51,0
0.5,A,24000,OWN,,0
0.09,C,124000,MORTGAGE,,0
0.18,B,112000,MORTGAGE,12.53,1
0.08,D,18996,RENT,,1
0.05,B,124500,MORTGAGE,10.62,0
0.12,A,124726,MORTGAGE,7.29,0
0.04,A,124800,MORTGAGE,6.62,0
0.22,B,124800,MORTGAGE,,0
0.14,C,112800,MORTGAGE,13.48,1
0.12,B,124896,MORTGAGE,,0
0.25,C,24000,OWN,15.23,0
0.21,A,24000,OWN,7.49,0
0.28,A,125000,MORTGAGE,8.9,0
0.16,B,125000,MORTGAGE,11.71,0
0.12,A,125000,OWN,7.9,0
0.07,B,20004,RENT,9.62,0
0.25,A,24000,OWN,5.42,0
0.24,C,125000,MORTGAGE,14.27,0
0.07,C,20160,RENT,13.35,0
0.07,B,21216,RENT,11.86,0
0.1,B,125000,MORTGAGE,9.91,0
0.17,D,24000,OWN,15.62,0
0.07,A,23004,RENT,7.68,0
0.06,E,24000,RENT,18.79,1
0.06,A,24000,RENT,,0
0.06,A,24000,RENT,,0
0.22,B,125000,OWN,9.91,0
0.06,D,24000,RENT,14.54,1
0.06,B,24000,RENT,11.49,0
0.31,E,96050,MORTGAGE,19.29,1
0.11,B,125000,MORTGAGE,,0
0.08,A,125000,MORTGAGE,5.99,0
0.06,C,24000,RENT,13.85,0
0.04,B,125000,MORTGAGE,,0
0.06,E,25000,RENT,14.7,1
0.2,B,125000,OWN,10.59,0
0.06,C,25200,RENT,13.49,0
0.05,A,125000,OWN,5.42,0
0.08,A,125000,MORTGAGE,7.49,0
0.06,B,26400,RENT,11.11,0
0.12,A,125000,MORTGAGE,7.66,0
0.05,A,125000,MORTGAGE,5.79,0
0.2,B,125000,MORTGAGE,10.0,0
0.28,C,53000,RENT,14.27,0
0.04,D,113000,MORTGAGE,14.54,1
0.12,C,125000,MORTGAGE,,0
0.11,A,113000,MORTGAGE,7.29,1
0.28,B,53307,RENT,10.39,0
0.06,C,125000,MORTGAGE,13.8,0
0.1,B,125000,MORTGAGE,11.11,0
0.28,C,53500,RENT,13.47,0
0.31,E,48000,RENT,18.64,1
0.31,D,48000,RENT,17.49,1
0.19,D,125000,MORTGAGE,15.28,0
0.31,D,48996,RENT,15.99,1
0.27,D,54996,RENT,14.83,0
0.08,B,125000,MORTGAGE,9.99,0
0.27,B,54996,RENT,11.14,0
0.2,B,125000,MORTGAGE,11.49,0
0.27,B,55000,RENT,11.12,0
0.1,A,125000,OWN,7.88,0
0.09,B,113000,MORTGAGE,10.38,1
0.31,D,49000,RENT,14.61,1
0.12,C,125000,MORTGAGE,13.85,0
0.16,C,125000,MORTGAGE,13.11,0
0.08,B,125000,MORTGAGE,10.99,0
0.27,B,24000,OWN,8.88,0
0.27,C,55000,RENT,12.84,0
0.08,A,125000,MORTGAGE,7.51,0
0.27,A,55000,RENT,,0
0.06,A,24000,OWN,6.91,0
0.3,E,49200,RENT,18.39,1
0.21,C,24000,OWN,13.35,0
0.06,B,125000,MORTGAGE,12.53,0
0.27,B,55315,RENT,10.74,0
0.3,E,49700,RENT,15.68,1
0.13,F,96050,MORTGAGE,19.13,1
0.13,C,24000,OWN,13.61,0
0.13,A,125000,MORTGAGE,8.94,0
0.2,D,125000,MORTGAGE,,0
0.17,G,113000,MORTGAGE,21.21,1
0.2,C,24000,OWN,,0
0.3,D,50000,RENT,15.7,1
0.27,C,56000,RENT,12.87,0
0.06,A,125000,MORTGAGE,9.63,0
0.11,D,125000,MORTGAGE,14.42,0
0.06,A,125000,OTHER,8.0,0
0.08,B,125000,MORTGAGE,,0
0.1,C,125000,MORTGAGE,,0
0.08,A,125000,MORTGAGE,5.79,0
0.29,B,24000,OWN,11.86,0
0.26,C,57000,RENT,13.85,0
0.25,B,24000,OWN,11.49,0
0.24,A,125004,MORTGAGE,7.9,0
0.21,B,24000,OWN,10.38,0
0.12,A,125004,MORTGAGE,7.88,0
0.08,D,125004,OTHER,14.74,0
0.07,B,125555,MORTGAGE,10.99,0
0.12,A,126000,MORTGAGE,7.9,0
0.08,B,126000,MORTGAGE,,0
0.09,C,126000,MORTGAGE,,0
0.03,D,126000,MORTGAGE,15.99,0
0.05,B,114000,MORTGAGE,10.0,1
0.05,A,126000,MORTGAGE,6.92,0
0.28,D,53000,RENT,16.77,1
0.09,A,126000,MORTGAGE,7.14,0
0.29,A,24000,OWN,7.14,0
0.19,B,126000,MORTGAGE,11.36,0
0.1,B,24000,OWN,11.83,0
0.06,C,126000,MORTGAGE,13.92,0
0.25,B,59880,RENT,,0
0.02,B,126500,MORTGAGE,,0
0.25,B,60000,RENT,11.71,0
0.06,D,97583,MORTGAGE,13.67,1
0.09,B,126996,OWN,10.0,0
0.05,B,127000,MORTGAGE,9.91,0
0.05,A,127000,MORTGAGE,5.42,0
0.04,C,127000,MORTGAGE,,0
0.21,E,97750,MORTGAGE,17.39,1
0.17,E,97750,OWN,17.39,1
0.1,D,115000,MORTGAGE,15.05,1
0.08,A,127500,MORTGAGE,7.51,0
0.12,A,127500,MORTGAGE,7.49,0
0.28,C,54000,RENT,15.27,1
0.19,D,127500,OWN,15.31,0
0.09,A,127741,MORTGAGE,7.88,0
0.2,C,127992,MORTGAGE,13.99,0
0.27,A,128000,MORTGAGE,8.9,0
0.09,A,128000,MORTGAGE,6.03,0
0.25,A,60000,RENT,6.03,0
0.05,A,128000,MORTGAGE,7.49,0
0.04,C,128000,MORTGAGE,12.99,0
0.04,C,116000,MORTGAGE,,1
0.17,A,128000,MORTGAGE,6.91,0
0.02,C,128000,MORTGAGE,14.72,0
0.23,A,128474,MORTGAGE,7.29,0
0.12,C,128500,MORTGAGE,12.53,0
0.22,A,128600,MORTGAGE,7.9,0
0.25,B,60000,RENT,11.71,0
0.1,A,129600,OWN,5.42,0
0.02,B,129600,MORTGAGE,11.12,0
0.23,B,129996,MORTGAGE,11.11,0
0.06,B,129996,MORTGAGE,11.86,0
0.25,C,60000,RENT,13.99,0
0.25,B,60000,RENT,10.59,0
0.25,C,60000,RENT,12.99,0
0.02,C,130000,MORTGAGE,13.49,0
0.25,B,60000,RENT,11.11,0
0.02,D,130000,MORTGAGE,17.58,0
0.25,A,60000,RENT,6.17,0
0.05,A,130000,MORTGAGE,6.62,0
0.25,C,60000,RENT,13.35,0
0.08,A,130000,MORTGAGE,6.03,0
0.27,D,130000,MORTGAGE,18.25,0
0.04,B,130000,MORTGAGE,12.42,0
0.14,A,130000,MORTGAGE,7.9,0
0.25,A,60000,RENT,,0
0.27,B,130000,MORTGAGE,,0
0.05,D,130000,MORTGAGE,15.99,0
0.05,B,130000,MORTGAGE,11.99,0
0.25,C,60000,RENT,13.85,0
0.25,B,60000,RENT,,0
0.07,A,130000,MORTGAGE,5.99,0
0.25,C,60000,RENT,14.22,0
0.25,B,60000,RENT,11.83,0
0.05,B,130000,MORTGAGE,10.59,0
0.06,C,130000,MORTGAGE,13.49,0
0.25,B,60000,RENT,11.83,0
0.12,C,130000,MORTGAGE,12.87,0
0.12,B,130000,MORTGAGE,11.14,0
0.05,A,130000,MORTGAGE,5.42,0
0.02,A,130000,MORTGAGE,5.42,0
0.05,A,130000,MORTGAGE,8.49,0
0.04,C,130000,MORTGAGE,14.79,0
0.11,C,130000,MORTGAGE,,0
0.25,C,60132,RENT,14.26,0
0.28,E,54225,RENT,16.7,1
0.25,B,60480,RENT,10.83,0
0.04,A,130000,MORTGAGE,5.79,0
0.25,D,100300,MORTGAGE,14.91,1
0.05,A,130000,MORTGAGE,5.79,0
0.19,B,130000,MORTGAGE,10.74,0
0.05,A,130000,MORTGAGE,6.54,0
0.14,A,130000,MORTGAGE,,0
0.27,D,55000,RENT,14.83,1
0.25,B,61100,RENT,12.53,0
0.19,B,130000,MORTGAGE,11.12,0
0.12,A,130000,MORTGAGE,7.88,0
0.09,A,130000,MORTGAGE,7.51,0
0.24,D,61284,RENT,18.25,0
0.1,C,130000,MORTGAGE,13.61,0
0.15,C,130000,MORTGAGE,13.48,0
0.24,B,61800,RENT,,0
0.03,B,130000,MORTGAGE,10.99,0
0.19,B,130000,MORTGAGE,11.36,0
0.27,B,56000,RENT,12.69,1
0.08,B,130000,MORTGAGE,11.36,0
0.15,B,130000,MORTGAGE,10.62,0
0.27,E,56000,RENT,16.0,1
0.24,A,62004,RENT,7.29,0
0.19,B,130000,MORTGAGE,12.53,0
0.12,C,130000,MORTGAGE,14.26,0
0.19,B,130000,MORTGAGE,12.18,0
0.24,A,62280,RENT,8.94,0
0.19,B,130000,MORTGAGE,11.83,0
0.17,D,130000,OWN,14.96,0
0.18,B,130000,OWN,,0
0.39,A,22800,OWN,5.99,0
0.19,B,130000,MORTGAGE,11.83,0
0.1,B,130000,MORTGAGE,11.14,0
0.15,D,130000,MORTGAGE,16.0,0
0.24,B,62400,RENT,9.45,0
0.12,C,130000,OWN,13.22,0
0.1,A,130000,MORTGAGE,8.94,0
0.16,C,130000,MORTGAGE,13.16,0
0.12,B,130000,MORTGAGE,11.89,0
0.05,A,130000,MORTGAGE,8.0,0
0.26,D,58000,RENT,18.25,1
0.01,B,130000,MORTGAGE,10.95,0
0.15,B,130000,MORTGAGE,11.58,0
0.04,B,130000,MORTGAGE,9.64,0
0.07,A,130008,MORTGAGE,7.74,0
0.18,A,130104,MORTGAGE,6.54,0
0.15,C,130208,MORTGAGE,12.73,0
0.11,A,130920,MORTGAGE,8.94,0
0.05,A,130992,MORTGAGE,7.51,0
0.23,B,65000,RENT,12.42,0
0.21,B,22440,OWN,11.86,0
0.06,C,131000,MORTGAGE,12.29,0
0.18,A,131004,MORTGAGE,7.49,0
0.04,E,22320,OWN,16.32,1
0.34,B,22300,OWN,11.12,0
0.02,A,132000,MORTGAGE,7.51,0
0.25,C,59000,RENT,14.79,1
0.08,A,132000,MORTGAGE,7.9,0
0.11,A,132000,MORTGAGE,6.99,0
0.23,C,65000,RENT,13.49,0
0.11,D,132000,MORTGAGE,17.49,0
0.25,B,59000,RENT,9.99,1
0.08,B,132000,MORTGAGE,10.99,0
0.07,D,120000,MORTGAGE,,1
0.23,A,65000,RENT,7.66,0
0.08,A,132000,MORTGAGE,7.66,0
0.07,A,132000,MORTGAGE,7.14,0
0.23,A,65000,RENT,6.17,0
0.25,E,59000,RENT,16.45,1
0.21,B,120000,MORTGAGE,10.99,1
0.09,B,132000,MORTGAGE,,0
0.23,B,65000,RENT,11.12,0
0.07,C,132000,MORTGAGE,11.34,0
0.21,A,132132,MORTGAGE,8.49,0
0.23,A,65000,RENT,7.88,0
0.23,B,65000,RENT,11.36,0
0.09,B,132500,MORTGAGE,12.69,0
0.23,B,65000,RENT,9.88,0
0.23,A,65000,RENT,8.94,0
0.21,A,132652,MORTGAGE,8.49,0
0.09,B,132750,MORTGAGE,11.49,0
0.04,B,132996,MORTGAGE,,0
0.02,B,133000,MORTGAGE,11.99,0
0.18,A,133000,MORTGAGE,,0
0.03,A,133000,OWN,7.4,0
0.19,B,133119,MORTGAGE,,0
0.1,D,103044,MORTGAGE,15.05,1
0.23,E,65000,RENT,16.32,0
0.23,A,65000,RENT,9.63,0
0.22,C,134000,MORTGAGE,13.49,0
0.25,D,59004,RENT,15.58,1
0.23,E,65004,RENT,16.95,0
0.07,C,134400,MORTGAGE,12.68,0
0.19,B,134748,MORTGAGE,10.75,0
0.25,B,60000,RENT,10.62,1
0.23,A,66500,RENT,6.54,0
0.16,B,135000,MORTGAGE,12.69,0
0.11,C,135000,MORTGAGE,15.96,0
0.07,A,135000,MORTGAGE,6.03,0
0.05,A,135000,MORTGAGE,6.03,0
0.07,D,135000,MORTGAGE,15.62,0
0.04,A,135000,MORTGAGE,7.49,0
0.19,A,135000,MORTGAGE,7.49,0
0.18,C,135000,MORTGAGE,12.99,0
0.09,D,135000,MORTGAGE,15.99,0
0.04,A,135000,MORTGAGE,6.92,0
0.16,B,135000,MORTGAGE,10.74,0
0.23,A,21600,OWN,7.9,0
0.07,B,135000,MORTGAGE,,0
0.12,A,135000,OWN,6.91,0
0.13,A,135000,MORTGAGE,6.17,0
0.22,B,68000,RENT,10.37,0
0.2,D,104550,MORTGAGE,15.21,1
0.16,B,135000,MORTGAGE,10.38,0
0.12,D,104550,MORTGAGE,15.33,1
0.22,B,69000,RENT,10.65,0
0.22,A,69000,RENT,8.49,0
0.19,D,135000,MORTGAGE,16.07,0
0.15,C,135000,MORTGAGE,12.73,0
0.22,D,69400,RENT,13.24,0
0.12,D,135000,MORTGAGE,,0
0.09,C,135000,MORTGAGE,,0
0.21,C,69996,RENT,13.43,0
0.2,C,123000,MORTGAGE,12.87,1
0.07,F,135000,MORTGAGE,18.43,0
0.21,B,69996,RENT,11.89,0
0.08,A,135000,MORTGAGE,8.0,0
0.21,D,70000,RENT,16.02,0
0.09,A,135000,MORTGAGE,9.38,0
0.07,D,136000,MORTGAGE,15.99,0
0.21,C,70000,RENT,,0
0.21,B,70000,RENT,10.38,0
0.06,C,136000,MORTGAGE,12.87,0
0.21,E,70000,RENT,16.35,0
0.19,D,105400,MORTGAGE,14.61,1
0.06,A,136000,MORTGAGE,8.32,0
0.16,A,137000,MORTGAGE,6.62,0
0.21,B,70000,RENT,11.89,0
0.18,B,137000,MORTGAGE,9.99,0
0.03,B,137000,MORTGAGE,12.18,0
0.08,A,137000,MORTGAGE,9.63,0
0.07,A,137004,MORTGAGE,5.79,0
0.23,D,64000,RENT,14.42,1
0.05,A,138000,MORTGAGE,6.03,0
0.06,A,138000,MORTGAGE,6.99,0
0.21,D,70204,RENT,15.7,0
0.21,A,70500,RENT,8.0,0
0.12,A,138000,OWN,6.54,0
0.02,B,138000,MORTGAGE,11.86,0
0.04,B,138000,MORTGAGE,11.86,0
0.16,B,138000,OWN,,0
0.07,C,138000,MORTGAGE,12.22,0
0.18,C,21000,OWN,14.65,0
0.04,C,126996,MORTGAGE,12.73,1
0.36,B,21000,OWN,12.69,0
0.29,C,21000,OWN,15.27,0
0.1,B,139992,MORTGAGE,,0
0.23,E,65000,RENT,16.32,1
0.12,C,140000,OWN,15.96,0
0.14,D,128000,MORTGAGE,17.27,1
0.06,B,140000,MORTGAGE,11.71,0
0.13,A,140000,MORTGAGE,7.9,0
0.09,B,140000,MORTGAGE,11.71,0
0.21,B,72000,RENT,12.42,0
0.21,A,72000,RENT,6.92,0
0.23,D,66000,RENT,16.02,1
0.21,C,72000,RENT,12.68,0
0.09,A,140000,MORTGAGE,5.42,0
0.09,A,140000,MORTGAGE,8.49,0
0.21,E,72000,RENT,17.19,0
0.21,B,72000,RENT,10.99,0
0.07,B,140000,MORTGAGE,10.99,0
0.03,A,140000,MORTGAGE,7.49,0
0.38,C,21000,OWN,13.79,0
0.25,B,140000,MORTGAGE,10.59,0
0.23,B,56525,RENT,11.48,1
0.04,C,140000,MORTGAGE,13.49,0
0.03,A,140000,MORTGAGE,5.79,0
0.2,C,73500,RENT,13.16,0
0.2,B,73500,RENT,11.89,0
0.18,B,140000,MORTGAGE,10.74,0
0.14,A,140000,MORTGAGE,6.54,0
0.14,A,140000,MORTGAGE,6.91,0
0.18,B,140000,MORTGAGE,10.36,0
0.16,B,140000,MORTGAGE,8.88,0
0.2,C,74424,RENT,13.47,0
0.11,B,140000,MORTGAGE,10.38,0
0.11,D,140000,MORTGAGE,15.58,0
0.2,B,75000,RENT,11.71,0
0.2,B,75000,RENT,,0
0.03,A,140000,MORTGAGE,7.88,0
0.09,D,140000,MORTGAGE,14.59,0
0.17,B,140000,MORTGAGE,12.53,0
0.22,D,69000,RENT,15.28,1
0.2,B,75000,RENT,10.37,0
0.22,C,58650,RENT,13.43,1
0.08,B,128000,MORTGAGE,11.58,1
0.12,B,20004,OWN,9.63,0
0.08,C,108803,MORTGAGE,12.23,1
0.03,E,140004,MORTGAGE,16.45,0
0.2,A,75000,RENT,6.54,0
0.03,C,140004,OTHER,12.87,0
0.04,B,140300,MORTGAGE,11.14,0
0.07,A,141000,MORTGAGE,5.99,0
0.07,A,141000,OWN,7.49,0
0.11,B,141000,MORTGAGE,,0
0.09,B,141000,MORTGAGE,12.53,0
0.1,A,141996,MORTGAGE,7.51,0
0.05,A,142000,OWN,7.88,0
0.22,E,69000,RENT,16.7,1
0.03,D,143123,MORTGAGE,12.61,0
0.08,A,143375,MORTGAGE,7.66,0
0.01,D,132000,MORTGAGE,17.27,1
0.07,A,144000,MORTGAGE,5.99,0
0.08,A,144000,MORTGAGE,7.49,0
0.05,A,144000,OWN,7.49,0
0.1,A,144000,MORTGAGE,7.66,0
0.2,D,75531,RENT,16.49,0
0.06,C,144000,MORTGAGE,14.72,0
0.1,B,144000,MORTGAGE,10.25,0
0.2,B,76000,RENT,10.74,0
0.2,C,76000,RENT,13.11,0
0.17,E,144996,MORTGAGE,16.35,0
0.07,B,145000,MORTGAGE,11.71,0
0.19,B,77000,RENT,12.42,0
0.05,B,145000,MORTGAGE,10.99,0
0.15,A,20000,OWN,8.94,0
0.1,B,145000,MORTGAGE,10.59,0
0.08,B,145000,MORTGAGE,10.99,0
0.06,A,145000,MORTGAGE,8.49,0
0.19,B,77368,RENT,10.0,0
0.21,A,73000,RENT,7.51,1
0.16,B,20000,OWN,12.21,0
0.08,B,145000,MORTGAGE,10.37,0
0.08,A,145000,MORTGAGE,6.92,0
0.1,A,145000,MORTGAGE,5.79,0
0.19,B,80000,RENT,12.69,0
0.08,A,145000,MORTGAGE,5.79,0
0.19,A,80000,RENT,,0
0.17,B,145000,MORTGAGE,11.36,0
0.14,B,145000,MORTGAGE,11.36,0
0.14,B,145000,OWN,11.83,0
0.08,B,145000,OWN,11.14,0
0.07,B,113050,MORTGAGE,12.53,1
0.19,A,80000,RENT,8.49,0
0.02,F,133000,MORTGAGE,17.9,1
0.05,B,145000,MORTGAGE,10.08,0
0.34,D,19800,OWN,14.59,1
0.03,A,145008,MORTGAGE,9.63,0
0.03,A,145596,MORTGAGE,6.92,0
0.24,C,19764,OWN,13.61,1
0.06,D,133900,MORTGAGE,13.49,1
0.14,D,145992,MORTGAGE,,0
0.26,A,19500,OWN,8.0,1
0.03,C,146000,MORTGAGE,13.72,0
0.19,D,134000,MORTGAGE,14.83,1
0.19,B,146990,MORTGAGE,10.99,0
0.16,B,147000,MORTGAGE,10.99,0
0.03,A,147000,MORTGAGE,6.92,0
0.17,B,147000,MORTGAGE,10.25,0
0.2,D,74000,RENT,15.65,1
0.05,A,147996,MORTGAGE,8.0,0
0.19,B,80004,RENT,11.89,0
0.1,A,148000,MORTGAGE,7.66,0
0.13,B,19200,OWN,9.91,0
0.03,A,148000,MORTGAGE,7.88,0
0.18,F,136000,MORTGAGE,19.13,1
0.2,C,75000,RENT,13.57,1
0.18,B,81960,RENT,10.62,0
0.11,E,136112,MORTGAGE,19.42,1
0.05,A,149385,OWN,8.94,0
0.05,A,149400,MORTGAGE,6.62,0
0.18,A,84000,RENT,6.03,0
0.17,C,149981,MORTGAGE,12.98,0
0.1,A,150000,OWN,8.9,0
0.13,C,150000,MORTGAGE,14.65,0
0.19,D,78000,RENT,,1
0.05,A,150000,MORTGAGE,8.9,0
0.18,C,84000,RENT,11.34,0
0.18,B,84000,RENT,10.14,0
0.08,A,150000,MORTGAGE,,0
0.05,A,150000,MORTGAGE,8.9,0
0.23,C,150000,MORTGAGE,15.96,0
0.31,A,19200,OWN,6.54,1
0.17,A,19200,OWN,6.17,1
0.18,A,85000,RENT,7.9,0
0.07,A,150000,MORTGAGE,5.42,0
0.17,C,150000,MORTGAGE,12.99,0
0.18,B,85000,RENT,10.99,0
0.23,A,19200,OWN,7.88,1
0.2,B,150000,MORTGAGE,9.99,0
0.03,C,150000,MORTGAGE,12.99,0
0.18,D,85000,RENT,14.59,0
0.18,C,85000,RENT,13.11,0
0.18,B,85000,RENT,10.95,0
0.04,D,150000,MORTGAGE,15.62,0
0.18,C,85100,RENT,,0
0.16,A,150000,MORTGAGE,7.49,0
0.17,C,86004,RENT,12.53,0
0.08,A,150000,MORTGAGE,,0
0.05,A,150000,MORTGAGE,5.79,0
0.17,A,87000,RENT,5.99,0
0.63,A,19008,OWN,5.42,1
0.06,A,150000,MORTGAGE,6.92,0
0.17,B,87000,RENT,10.62,0
0.04,B,150000,MORTGAGE,10.74,0
0.17,B,150000,MORTGAGE,11.11,0
0.17,B,150000,MORTGAGE,10.37,0
0.04,A,150000,MORTGAGE,7.66,0
0.38,D,19000,OWN,14.74,1
0.13,B,150000,MORTGAGE,8.88,0
0.17,B,87800,RENT,11.36,0
0.1,A,150000,MORTGAGE,6.54,0
0.05,A,150000,MORTGAGE,6.91,0
0.17,B,150000,MORTGAGE,9.99,0
0.17,C,88000,RENT,10.28,0
0.07,A,150000,MORTGAGE,6.54,0
0.09,B,150000,MORTGAGE,10.36,0
0.12,D,150000,MORTGAGE,15.2,0
0.19,B,78000,RENT,12.42,1
0.17,D,90000,RENT,17.27,0
0.17,A,90000,RENT,7.9,0
0.16,B,150000,MORTGAGE,10.38,0
0.17,D,90000,RENT,17.58,0
0.1,C,150000,MORTGAGE,,0
0.17,B,90000,RENT,11.49,0
0.15,B,150000,MORTGAGE,10.38,0
0.16,B,150000,MORTGAGE,10.99,0
0.17,D,90000,RENT,,0
0.07,A,150000,MORTGAGE,7.14,0
0.17,B,150000,MORTGAGE,10.25,0
0.17,B,150000,MORTGAGE,,0
0.17,B,90000,RENT,11.86,0
0.16,B,150000,OWN,11.83,0
0.14,A,150000,OWN,,0
0.05,D,150000,OWN,14.96,0
0.06,C,150000,MORTGAGE,12.87,0
0.17,D,90000,RENT,14.42,0
0.1,C,150000,MORTGAGE,13.16,0
0.19,B,79000,RENT,12.18,1
0.1,B,150000,MORTGAGE,12.21,0
0.03,C,150000,MORTGAGE,13.16,0
0.04,A,150000,MORTGAGE,9.63,0
0.08,B,150000,MORTGAGE,11.58,0
0.13,B,150000,MORTGAGE,10.51,0
0.19,D,68000,RENT,15.58,1
0.13,F,138000,MORTGAGE,16.4,1
0.16,B,150000,MORTGAGE,9.76,0
0.08,B,150000,MORTGAGE,8.7,0
0.17,A,150075,OWN,7.49,0
0.02,A,150600,MORTGAGE,7.49,0
0.23,C,151000,MORTGAGE,14.27,0
0.05,B,151000,MORTGAGE,11.12,0
0.49,C,31000,RENT,15.27,1
0.18,B,82308,RENT,10.36,0
0.12,A,152000,MORTGAGE,8.49,0
0.04,A,152004,MORTGAGE,7.88,0
0.1,B,152229,OWN,11.36,0
0.05,B,153000,MORTGAGE,11.71,0
0.09,C,153000,MORTGAGE,13.85,0
0.12,A,153600,MORTGAGE,6.99,0
0.08,A,154000,MORTGAGE,7.49,0
0.04,A,154000,MORTGAGE,5.79,0
0.14,B,154000,MORTGAGE,10.37,0
0.06,C,154000,MORTGAGE,12.61,0
0.08,B,154000,MORTGAGE,10.99,0
0.08,B,154000,MORTGAGE,11.83,0
0.06,B,154008,MORTGAGE,10.95,0
0.12,A,155000,MORTGAGE,6.99,0
0.36,A,18000,OWN,7.4,1
0.08,A,155000,MORTGAGE,7.49,0
0.06,C,155000,MORTGAGE,13.06,0
0.39,D,39000,RENT,16.0,1
0.16,B,155000,MORTGAGE,10.75,0
0.12,A,155000,MORTGAGE,7.51,0
0.32,B,48000,RENT,11.48,1
0.17,D,143000,MORTGAGE,14.59,1
0.54,E,28080,RENT,16.7,1
0.03,B,155000,MORTGAGE,11.14,0
0.14,D,155000,MORTGAGE,16.0,0
0.07,A,155004,MORTGAGE,7.49,0
0.49,E,31200,RENT,17.93,1
0.15,D,155142,MORTGAGE,18.25,0
0.16,C,155796,MORTGAGE,13.48,0
0.12,B,155800,MORTGAGE,11.26,0
0.06,C,156000,MORTGAGE,14.27,0
0.22,B,156000,MORTGAGE,10.65,0
0.4,C,38272,RENT,14.17,1
0.04,B,156000,MORTGAGE,9.91,0
0.45,C,34000,RENT,13.22,1
0.42,E,36000,RENT,15.95,1
0.1,B,156000,MORTGAGE,10.25,0
0.31,A,17500,OWN,,1
0.26,D,59000,RENT,14.96,0
0.1,C,156000,MORTGAGE,13.57,0
0.06,C,156000,MORTGAGE,13.22,0
0.28,B,54288,RENT,12.18,0
0.13,C,120000,RENT,14.26,0
0.12,D,144996,MORTGAGE,14.84,1
0.18,A,157000,MORTGAGE,7.49,0
0.14,B,145000,MORTGAGE,10.25,1
0.13,B,157200,MORTGAGE,12.18,0
0.43,E,36000,RENT,13.43,1
0.16,B,157500,MORTGAGE,11.86,0
0.13,C,158000,MORTGAGE,14.26,0
0.14,C,91800,RENT,10.91,1
0.11,A,159960,MORTGAGE,7.49,0
0.08,A,159996,MORTGAGE,5.42,0
0.22,A,71760,RENT,7.88,0
